Year,Province name,District number,Election,Registered voters in district,Valid votes in district,Invalid votes in district,Party name,Party number,Party number of votes,"""Province name""",Total Valid votes in district,Invalid votes
2019,Banten,3,DPR,4261505,,,Partai Solidaritas Indonesia,11,43706,Province name,3161522,462320
2019,Banten,3,DPR,4261505,,,Partai Amanat Nasional,12,53192,Province name,3161522,462320
2019,Banten,3,DPR,4261505,,,Partai Hati Nurani Rakyat,13,15411,Province name,3161522,462320
2019,Banten,3,DPR,4261505,,,Partai Demokrat,14,82728,Province name,3161522,462320
2019,Banten,3,DPR,4261505,,,Partai Bulan Bintang,19,12049,Province name,3161522,462320
2019,Banten,3,DPR,4261505,,,Partai Keadilan dan Persaatuan Indonesia,20,3170,Province name,3161522,462320
2019,Bengkulu,1,DPR,1399108,,,"",,,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Kebangkitan Bangsa,1,15041,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Gerakan Indonesia Raya,2,33123,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Demokrasi Indonesia Perjuangan,3,38500,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Golongan Karya,4,29614,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Nasdem,5,14326,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Gerakan Perubahan Indonesia,6,3518,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Berkarya,7,9060,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Keadilan Sejahtera,8,16118,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Persatuan Indonesia,9,14024,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Persatuan Pembangunan,10,7813,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Solidaritas Indonesia,11,3677,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Amanat Nasional,12,11527,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Hati Nurani Rakyat,13,4881,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Demokrat,14,12325,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Bulan Bintang,19,3343,Province name,986984,207984
2019,Bengkulu,1,DPR,1399108,,,Partai Keadilan dan Persaatuan Indonesia,20,3045,Province name,986984,207984
2019,DI. Yogyakarta,1,DPR,2731874,,,"",,,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Kebangkitan Bangsa,1,69979,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Gerakan Indonesia Raya,2,65299,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Demokrasi Indonesia Perjuangan,3,191145,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Golongan Karya,4,44891,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Nasdem,5,28684,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Gerakan Perubahan Indonesia,6,6068,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Berkarya,7,21874,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Keadilan Sejahtera,8,49587,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Persatuan Indonesia,9,13605,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Persatuan Pembangunan,10,28317,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Solidaritas Indonesia,11,21630,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Amanat Nasional,12,43043,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Hati Nurani Rakyat,13,2165,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Demokrat,14,19951,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Bulan Bintang,19,5176,Province name,2184355,230006
2019,DI. Yogyakarta,1,DPR,2731874,,,Partai Keadilan dan Persaatuan Indonesia,20,3667,Province name,2184355,230006
2019,DKI Jakarta,1,DPR,2246279,,,"",,,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Kebangkitan Bangsa,1,30322,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Gerakan Indonesia Raya,2,91471,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Demokrasi Indonesia Perjuangan,3,117480,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Golongan Karya,4,28462,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Nasdem,5,23375,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Gerakan Perubahan Indonesia,6,2093,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Berkarya,7,11143,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Keadilan Sejahtera,8,97959,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Persatuan Indonesia,9,22492,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Persatuan Pembangunan,10,18785,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Solidaritas Indonesia,11,23233,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Amanat Nasional,12,32887,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Hati Nurani Rakyat,13,8509,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Demokrat,14,37231,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Bulan Bintang,19,3722,Province name,1732022,121865
2019,DKI Jakarta,1,DPR,2246279,,,Partai Keadilan dan Persaatuan Indonesia,20,1427,Province name,1732022,121865
2019,DKI Jakarta,2,DPR,4495436,,,"",,,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Kebangkitan Bangsa,1,61544,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Gerakan Indonesia Raya,2,151092,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Demokrasi Indonesia Perjuangan,3,295636,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Golongan Karya,4,64674,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Nasdem,5,41309,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Gerakan Perubahan Indonesia,6,4621,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Berkarya,7,17983,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Keadilan Sejahtera,8,121558,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Persatuan Indonesia,9,33782,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Persatuan Pembangunan,10,27378,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Solidaritas Indonesia,11,64800,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Amanat Nasional,12,43996,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Hati Nurani Rakyat,13,7621,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Demokrat,14,52374,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Bulan Bintang,19,7140,Province name,2622791,255162
2019,DKI Jakarta,2,DPR,4495436,,,Partai Keadilan dan Persaatuan Indonesia,20,3118,Province name,2622791,255162
2019,DKI Jakarta,3,DPR,3011028,,,"",,,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Kebangkitan Bangsa,1,35548,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Gerakan Indonesia Raya,2,117089,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Demokrasi Indonesia Perjuangan,3,248924,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Golongan Karya,4,27438,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Nasdem,5,35102,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Gerakan Perubahan Indonesia,6,3105,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Berkarya,7,12468,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Keadilan Sejahtera,8,83960,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Persatuan Indonesia,9,35293,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Persatuan Pembangunan,10,15896,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Solidaritas Indonesia,11,48365,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Amanat Nasional,12,33006,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Hati Nurani Rakyat,13,5210,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Demokrat,14,48705,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Bulan Bintang,19,4904,Province name,2295476,169914
2019,DKI Jakarta,3,DPR,3011028,,,Partai Keadilan dan Persaatuan Indonesia,20,1704,Province name,2295476,169914
2019,Jawa Barat,1,DPR,2114944,,,"",,,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Kebangkitan Bangsa,1,29425,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Gerakan Indonesia Raya,2,115004,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Demokrasi Indonesia Perjuangan,3,109052,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Golongan Karya,4,39400,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Nasdem,5,24565,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Gerakan Perubahan Indonesia,6,3531,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Berkarya,7,9909,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Keadilan Sejahtera,8,129488,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Persatuan Indonesia,9,23734,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Persatuan Pembangunan,10,17243,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Solidaritas Indonesia,11,27897,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Amanat Nasional,12,21129,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Hati Nurani Rakyat,13,5574,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Demokrat,14,52086,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Bulan Bintang,19,6392,Province name,1703628,130750
2019,Jawa Barat,1,DPR,2114944,,,Partai Keadilan dan Persaatuan Indonesia,20,1518,Province name,1703628,130750
2019,Jawa Barat,2,DPR,3550743,,,"",,,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Kebangkitan Bangsa,1,75271,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Gerakan Indonesia Raya,2,171901,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Demokrasi Indonesia Perjuangan,3,139717,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Golongan Karya,4,112610,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Nasdem,5,44655,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Gerakan Perubahan Indonesia,6,7878,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Berkarya,7,31430,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Keadilan Sejahtera,8,140333,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Persatuan Indonesia,9,41702,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Persatuan Pembangunan,10,29230,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Solidaritas Indonesia,11,17900,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Amanat Nasional,12,45609,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Hati Nurani Rakyat,13,7249,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Demokrat,14,69738,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Bulan Bintang,19,12213,Province name,2816732,274197
2019,Jawa Barat,2,DPR,3550743,,,Partai Keadilan dan Persaatuan Indonesia,20,1667,Province name,2816732,274197
2019,Jawa Barat,3,DPR,2383452,,,"",,,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Kebangkitan Bangsa,1,49021,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Gerakan Indonesia Raya,2,146064,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Demokrasi Indonesia Perjuangan,3,80220,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Golongan Karya,4,71931,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Nasdem,5,28098,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Gerakan Perubahan Indonesia,6,8007,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Berkarya,7,23766,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Keadilan Sejahtera,8,73688,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Persatuan Indonesia,9,21343,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Persatuan Pembangunan,10,28580,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Solidaritas Indonesia,11,10818,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Amanat Nasional,12,33287,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Hati Nurani Rakyat,13,10751,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Demokrat,14,55501,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Bulan Bintang,19,12270,Province name,1709037,215346
2019,Jawa Barat,3,DPR,2383452,,,Partai Keadilan dan Persaatuan Indonesia,20,2601,Province name,1709037,215346
2019,Jawa Barat,4,DPR,2058702,,,"",,,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Kebangkitan Bangsa,1,38664,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Gerakan Indonesia Raya,2,137763,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Demokrasi Indonesia Perjuangan,3,57815,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Golongan Karya,4,54842,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Nasdem,5,19332,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Gerakan Perubahan Indonesia,6,4691,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Berkarya,7,15952,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Keadilan Sejahtera,8,61241,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Persatuan Indonesia,9,16105,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Persatuan Pembangunan,10,25685,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Solidaritas Indonesia,11,4125,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Amanat Nasional,12,37376,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Hati Nurani Rakyat,13,5466,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Demokrat,14,36588,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Bulan Bintang,19,3846,Province name,1452993,211076
2019,Jawa Barat,4,DPR,2058702,,,Partai Keadilan dan Persaatuan Indonesia,20,2111,Province name,1452993,211076
2019,Jawa Barat,5,DPR,3472622,,,"",,,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Kebangkitan Bangsa,1,59909,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Gerakan Indonesia Raya,2,255347,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Demokrasi Indonesia Perjuangan,3,111773,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Golongan Karya,4,91381,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Nasdem,5,32953,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Gerakan Perubahan Indonesia,6,8028,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Berkarya,7,40094,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Keadilan Sejahtera,8,129188,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Persatuan Indonesia,9,36933,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Persatuan Pembangunan,10,58063,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Solidaritas Indonesia,11,14656,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Amanat Nasional,12,51203,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Hati Nurani Rakyat,13,10086,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Demokrat,14,75871,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Bulan Bintang,19,8527,Province name,2618368,345341
2019,Jawa Barat,5,DPR,3472622,,,Partai Keadilan dan Persaatuan Indonesia,20,4228,Province name,2618368,345341
2019,Jawa Barat,6,DPR,2991458,,,"",,,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Kebangkitan Bangsa,1,39366,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Gerakan Indonesia Raya,2,128416,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Demokrasi Indonesia Perjuangan,3,150553,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Golongan Karya,4,58527,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Nasdem,5,22174,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Gerakan Perubahan Indonesia,6,3282,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Berkarya,7,15869,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Keadilan Sejahtera,8,151810,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Persatuan Indonesia,9,25718,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Persatuan Pembangunan,10,23223,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Solidaritas Indonesia,11,36827,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Amanat Nasional,12,37451,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Hati Nurani Rakyat,13,5104,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Demokrat,14,46558,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Bulan Bintang,19,5069,Province name,2283953,185441
2019,Jawa Barat,6,DPR,2991458,,,Partai Keadilan dan Persaatuan Indonesia,20,1731,Province name,2283953,185441
2019,Jawa Barat,7,DPR,4411646,,,"",,,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Kebangkitan Bangsa,1,86535,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Gerakan Indonesia Raya,2,202148,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Demokrasi Indonesia Perjuangan,3,133728,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Golongan Karya,4,113253,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Nasdem,5,42600,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Gerakan Perubahan Indonesia,6,10773,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Berkarya,7,37208,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Keadilan Sejahtera,8,111086,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Persatuan Indonesia,9,44121,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Persatuan Pembangunan,10,32531,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Solidaritas Indonesia,11,14154,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Amanat Nasional,12,42957,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Hati Nurani Rakyat,13,15034,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Demokrat,14,89320,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Bulan Bintang,19,16139,Province name,3182441,464233
2019,Jawa Barat,7,DPR,4411646,,,Partai Keadilan dan Persaatuan Indonesia,20,3446,Province name,3182441,464233
2019,Jawa Barat,8,DPR,3293881,,,"",,,Province name,2172423,347831
2019,Jawa Barat,8,DPR,3293881,,,Partai Kebangkitan Bangsa,1,100002,Province name,2172423,347831
2019,Jawa Barat,8,DPR,3293881,,,Partai Gerakan Indonesia Raya,2,90806,Province name,2172423,347831
2019,Jawa Barat,8,DPR,3293881,,,Partai Demokrasi Indonesia Perjuangan,3,131529,Province name,2172423,347831
2019,Jawa Barat,8,DPR,3293881,,,Partai Golongan Karya,4,119000,Province name,2172423,347831
